order_id,customer_id,order_date,product,category,quantity,price,discount,country,revenue
500632,16,2024-01-20,Grocery Item 17,Grocery,2,250.31,0.2,Morocco,400.5
500633,497,2024-02-17,Grocery Item 11,Grocery,4,87.58,0.1,Saudi Arabia,315.29
500634,223,2024-08-20,Sports Item 25,Sports,4,76.8,0.0,Jordan,307.2
500635,448,2024-12-05,Sports Item 12,Sports,4,21.68,0.2,Lebanon,69.38
500636,388,2024-06-16,Fashion Item 2,Fashion,3,158.67,0.2,Egypt,380.81
500637,65,2024-11-21,Grocery Item 28,Grocery,5,59.02,0.0,UAE,295.1
500638,565,2024-11-08,Electronics Item 37,Electronics,5,28.19,0.25,Egypt,105.71
500639,566,2024-09-04,Electronics Item 27,Electronics,3,12.06,0.0,Jordan,36.18
500640,530,2024-10-24,Home Item 35,Home,4,106.82,0.0,Egypt,427.28
500641,570,2024-02-06,Toys Item 28,Toys,3,146.05,0.1,Morocco,394.34
500642,595,2024-04-17,Grocery Item 9,Grocery,3,80.85,0.1,Egypt,218.3
500643,84,2024-06-05,Grocery Item 7,Grocery,4,85.34,0.05,Jordan,324.29
500644,200,2024-01-28,Home Item 28,Home,1,46.93,0.0,Egypt,46.93
500645,566,2024-01-07,Grocery Item 24,Grocery,3,55.88,0.15,Egypt,142.49
500646,539,2024-12-14,Home Item 36,Home,2,73.93,0.0,Morocco,147.86
500647,162,2024-10-24,Toys Item 10,Toys,2,62.06,0.15,Egypt,105.5
500648,515,2024-11-26,Sports Item 2,Sports,5,56.05,0.2,Jordan,224.2
500649,316,2024-11-18,Electronics Item 30,Electronics,2,46.46,0.0,UAE,92.92
500650,180,2024-04-16,Electronics Item 12,Electronics,3,131.87,0.0,Egypt,395.61
500651,52,2024-05-30,Toys Item 18,Toys,4,16.62,0.1,Egypt,59.83
500652,44,2024-09-28,Electronics Item 19,Electronics,4,174.52,0.0,UAE,698.08
500653,107,2024-02-14,Sports Item 4,Sports,4,126.79,0.1,UAE,456.44
500654,400,2024-02-23,Fashion Item 13,Fashion,5,99.76,0.15,Lebanon,423.98
500655,332,2024-10-04,Sports Item 9,Sports,3,120.67,0.0,Egypt,362.01
500656,63,2024-06-15,Toys Item 31,Toys,2,71.48,0.0,Egypt,142.96
500657,415,2024-01-29,Fashion Item 15,Fashion,2,18.49,0.05,Morocco,35.13
500658,95,2024-11-24,Sports Item 17,Sports,1,103.26,0.05,Egypt,98.1
500659,147,2024-09-29,Fashion Item 39,Fashion,2,25.74,0.25,Morocco,38.61
500660,351,2024-11-15,Fashion Item 12,Fashion,2,266.78,0.0,UAE,533.56
500661,109,2024-11-29,Toys Item 5,Toys,3,135.18,0.15,Saudi Arabia,344.71
500662,592,2024-10-21,Home Item 24,Home,4,28.09,0.0,Saudi Arabia,112.36
500663,387,2024-02-25,Fashion Item 27,Fashion,3,93.69,0.05,Saudi Arabia,267.02
500664,422,2024-01-02,Fashion Item 11,Fashion,1,109.26,0.1,Jordan,98.33
500665,39,2024-04-14,Home Item 1,Home,4,35.98,0.1,UAE,129.53
500666,468,2024-12-07,Electronics Item 18,Electronics,4,12.35,0.1,Morocco,44.46
500667,94,2024-04-20,Sports Item 28,Sports,3,168.19,0.15,Egypt,428.88
500668,76,2024-10-25,Electronics Item 4,Electronics,5,78.07,0.1,Egypt,351.32
500669,385,2024-03-28,Grocery Item 14,Grocery,1,150.27,0.15,Morocco,127.73
500670,516,2024-04-23,Fashion Item 6,Fashion,2,19.21,0.0,UAE,38.42
500671,479,2024-03-21,Electronics Item 37,Electronics,1,82.36,0.25,UAE,61.77
500672,301,2024-06-10,Home Item 15,Home,2,55.8,0.05,UAE,106.02
500673,207,2024-09-15,Toys Item 13,Toys,1,40.04,0.0,Egypt,40.04
500674,286,2024-08-22,Sports Item 5,Sports,1,101.26,0.25,Saudi Arabia,75.95
500675,551,2024-08-04,Home Item 10,Home,4,63.86,0.2,Egypt,204.35
500676,307,2024-06-10,Electronics Item 4,Electronics,1,27.63,0.0,Saudi Arabia,27.63
500677,547,2024-07-20,Toys Item 31,Toys,3,185.8,0.15,Saudi Arabia,473.79
500678,272,2024-04-17,Toys Item 13,Toys,1,47.53,0.1,Egypt,42.78
500679,523,2024-04-10,Sports Item 22,Sports,4,79.02,0.05,Egypt,300.28
500680,490,2024-07-09,Electronics Item 6,Electronics,1,87.15,0.05,Jordan,82.79
500681,33,2024-02-02,Toys Item 32,Toys,2,72.58,0.05,Egypt,137.9
500682,551,2024-03-17,Electronics Item 1,Electronics,3,117.63,0.0,Egypt,352.89
500683,61,2024-12-16,Grocery Item 13,Grocery,4,121.99,0.2,UAE,390.37
500684,527,2024-10-17,Grocery Item 7,Grocery,4,87.41,0.1,Egypt,314.68
500685,332,2024-06-08,Electronics Item 11,Electronics,5,28.33,0.05,Egypt,134.57
500686,128,2024-05-31,Grocery Item 32,Grocery,1,146.6,0.2,Egypt,117.28
500687,341,2024-04-18,Toys Item 19,Toys,4,19.22,0.25,Egypt,57.66
500688,307,2024-09-27,Toys Item 13,Toys,4,162.19,0.2,Morocco,519.01
500689,366,2024-08-14,Fashion Item 36,Fashion,2,82.75,0.2,Egypt,132.4
500690,179,2024-04-27,Fashion Item 10,Fashion,5,49.62,0.0,Egypt,248.1
500691,418,2024-09-14,Sports Item 9,Sports,2,162.03,0.2,Jordan,259.25
500692,427,2024-09-27,Sports Item 6,Sports,5,47.03,0.0,Saudi Arabia,235.15
500693,75,2024-08-23,Fashion Item 19,Fashion,4,81.95,0.2,Lebanon,262.24
500694,403,2024-02-05,Fashion Item 38,Fashion,5,177.12,0.05,Egypt,841.32
500695,367,2024-08-08,Grocery Item 17,Grocery,2,122.71,0.0,Saudi Arabia,245.42
500696,306,2024-04-19,Fashion Item 31,Fashion,1,59.49,0.0,Jordan,59.49
500697,371,2024-04-30,Grocery Item 36,Grocery,4,201.57,0.05,Saudi Arabia,765.97
500698,323,2024-10-06,Grocery Item 8,Grocery,1,7.94,0.25,Egypt,5.96
500699,518,2024-04-27,Fashion Item 14,Fashion,4,16.28,0.0,Egypt,65.12
500700,120,2024-01-14,Fashion Item 16,Fashion,4,32.71,0.0,Lebanon,130.84
500701,510,2024-10-26,Home Item 19,Home,2,91.95,0.05,UAE,174.7
500702,227,2024-07-25,Toys Item 17,Toys,3,59.0,0.2,Egypt,141.6
500703,78,2024-10-12,Home Item 18,Home,5,29.41,0.0,Jordan,147.05
500704,66,2024-10-14,Grocery Item 7,Grocery,3,67.32,0.1,UAE,181.76
500705,200,2024-04-03,Fashion Item 36,Fashion,2,84.07,0.05,Egypt,159.73
500706,546,2024-05-19,Electronics Item 31,Electronics,1,23.69,0.0,Saudi Arabia,23.69
500707,231,2024-07-19,Toys Item 11,Toys,5,90.66,0.0,Morocco,453.3
500708,101,2024-01-22,Home Item 25,Home,5,26.03,0.05,Saudi Arabia,123.64
500709,244,2024-08-14,Home Item 3,Home,5,58.32,0.25,UAE,218.7
500710,287,2024-02-09,Grocery Item 23,Grocery,1,42.58,0.0,UAE,42.58
500711,514,2024-04-26,Sports Item 38,Sports,3,182.46,0.0,Egypt,547.38
500712,597,2024-06-11,Grocery Item 12,Grocery,5,46.75,0.0,Lebanon,233.75
500713,262,2024-01-22,Fashion Item 16,Fashion,1,100.2,0.0,Morocco,100.2
500714,423,2024-09-25,Electronics Item 14,Electronics,3,23.89,0.25,Egypt,53.75
500715,281,2024-12-20,Toys Item 3,Toys,1,76.87,0.0,Saudi Arabia,76.87
500716,400,2024-04-28,Home Item 7,Home,4,81.51,0.25,Jordan,244.53
500717,1,2024-07-18,Fashion Item 23,Fashion,1,142.81,0.0,Egypt,142.81
500718,408,2024-10-05,Toys Item 2,Toys,2,31.16,0.0,UAE,62.32
500719,414,2024-05-21,Sports Item 11,Sports,4,116.12,0.0,Egypt,464.48
500720,579,2024-05-29,Electronics Item 17,Electronics,3,26.26,0.0,Saudi Arabia,78.78
500721,260,2024-03-18,Electronics Item 13,Electronics,4,140.52,0.0,Egypt,562.08
500722,21,2024-05-19,Electronics Item 27,Electronics,5,167.48,0.05,UAE,795.53
500723,250,2024-03-13,Grocery Item 27,Grocery,1,124.43,0.0,Saudi Arabia,124.43
500724,308,2024-09-11,Sports Item 37,Sports,2,183.15,0.05,Egypt,347.98
500725,55,2024-05-23,Home Item 19,Home,2,26.11,0.2,Jordan,41.78
500726,190,2024-08-27,Sports Item 19,Sports,4,58.88,0.0,Jordan,235.52
500727,393,2024-11-01,Home Item 30,Home,2,45.17,0.0,Egypt,90.34
500728,83,2024-09-13,Electronics Item 16,Electronics,2,191.63,0.0,Egypt,383.26
500729,56,2024-07-23,Sports Item 20,Sports,3,75.53,0.2,UAE,181.27
500730,339,2024-11-11,Sports Item 29,Sports,5,141.06,0.1,Egypt,634.77
500731,412,2024-01-25,Grocery Item 25,Grocery,1,100.65,0.25,Egypt,75.49
500732,409,2024-04-22,Home Item 8,Home,3,29.59,0.05,Saudi Arabia,84.33
500733,209,2024-07-30,Fashion Item 22,Fashion,3,127.93,0.0,Egypt,383.79
500734,557,2024-09-21,Electronics Item 36,Electronics,5,16.11,0.1,UAE,72.5
500735,138,2024-08-28,Grocery Item 17,Grocery,1,106.77,0.0,Jordan,106.77
500736,40,2024-09-17,Fashion Item 30,Fashion,4,114.16,0.25,Jordan,342.48
500737,324,2024-10-16,Grocery Item 20,Grocery,4,82.67,0.0,Lebanon,330.68
500738,23,2024-04-02,Grocery Item 34,Grocery,4,32.69,0.05,Egypt,124.22
500739,19,2024-06-26,Sports Item 21,Sports,1,54.56,0.25,Egypt,40.92
500740,343,2024-09-12,Electronics Item 12,Electronics,4,36.13,0.1,UAE,130.07
500741,246,2024-10-19,Electronics Item 39,Electronics,4,130.5,0.0,Egypt,522.0
500742,62,2024-01-19,Electronics Item 2,Electronics,4,69.81,0.25,Saudi Arabia,209.43
500743,404,2024-04-28,Toys Item 24,Toys,4,103.9,0.0,Egypt,415.6
500744,593,2024-07-03,Fashion Item 11,Fashion,3,188.03,0.2,Egypt,451.27
500745,193,2024-08-03,Home Item 16,Home,5,20.75,0.2,Saudi Arabia,83.0
500746,228,2024-03-16,Toys Item 18,Toys,4,15.91,0.05,Egypt,60.46
500747,319,2024-06-12,Grocery Item 22,Grocery,1,193.64,0.0,Morocco,193.64
500748,356,2024-11-16,Sports Item 12,Sports,3,135.77,0.15,Saudi Arabia,346.21
500749,123,2024-07-03,Toys Item 33,Toys,2,65.52,0.0,UAE,131.04
500750,387,2024-07-25,Grocery Item 11,Grocery,4,110.88,0.2,Egypt,354.82
500751,391,2024-11-01,Fashion Item 5,Fashion,3,206.39,0.25,UAE,464.38
500752,95,2024-09-19,Toys Item 35,Toys,1,119.76,0.1,Egypt,107.78
500753,300,2024-09-19,Electronics Item 19,Electronics,1,26.95,0.25,Saudi Arabia,20.21
500754,242,2024-09-13,Home Item 17,Home,5,73.13,0.1,Egypt,329.08
500755,323,2024-02-01,Grocery Item 1,Grocery,1,50.91,0.25,Egypt,38.18
500756,560,2024-04-04,Electronics Item 6,Electronics,4,80.22,0.1,Jordan,288.79
500757,232,2024-10-10,Electronics Item 37,Electronics,4,210.09,0.15,Egypt,714.31
500758,47,2024-10-18,Sports Item 29,Sports,5,82.9,0.05,UAE,393.78
500759,108,2024-09-15,Fashion Item 33,Fashion,4,29.12,0.25,Egypt,87.36
500760,173,2024-02-29,Fashion Item 19,Fashion,1,160.06,0.0,Egypt,160.06
500761,164,2024-12-24,Fashion Item 37,Fashion,4,101.25,0.25,Egypt,303.75
500762,117,2024-06-22,Fashion Item 16,Fashion,3,37.03,0.0,UAE,111.09
500763,363,2024-10-14,Sports Item 35,Sports,2,60.12,0.15,UAE,102.2
500764,458,2024-10-12,Electronics Item 30,Electronics,2,34.39,0.0,Jordan,68.78
500765,359,2024-01-17,Sports Item 15,Sports,4,78.53,0.15,Saudi Arabia,267.0
500766,76,2024-05-27,Fashion Item 33,Fashion,2,53.72,0.2,Jordan,85.95
500767,460,2024-09-03,Toys Item 39,Toys,2,16.57,0.0,UAE,33.14
500768,455,2024-01-27,Electronics Item 12,Electronics,3,25.05,0.2,Saudi Arabia,60.12
500769,564,2024-09-02,Electronics Item 4,Electronics,4,60.56,0.1,Egypt,218.02
500770,416,2024-03-03,Grocery Item 28,Grocery,2,3.0,0.0,Egypt,6.0
500771,130,2024-10-29,Sports Item 9,Sports,3,145.01,0.25,Egypt,326.27
500772,119,2024-03-27,Sports Item 26,Sports,3,26.35,0.0,Egypt,79.05
500773,452,2024-07-23,Toys Item 32,Toys,4,86.11,0.0,Jordan,344.44
500774,492,2024-02-07,Toys Item 39,Toys,4,62.13,0.0,Saudi Arabia,248.52
500775,407,2024-07-02,Grocery Item 12,Grocery,1,52.31,0.2,Egypt,41.85
500776,48,2024-10-14,Toys Item 30,Toys,4,95.01,0.0,Lebanon,380.04
500777,447,2024-01-13,Home Item 8,Home,5,104.74,0.0,Saudi Arabia,523.7
500778,474,2024-02-06,Sports Item 29,Sports,2,66.36,0.1,UAE,119.45
500779,387,2024-08-13,Fashion Item 6,Fashion,5,133.34,0.0,Egypt,666.7
500780,23,2024-11-09,Sports Item 11,Sports,2,95.21,0.0,Egypt,190.42
500781,129,2024-03-04,Fashion Item 37,Fashion,2,115.15,0.15,UAE,195.76
500782,113,2024-03-24,Toys Item 39,Toys,3,90.65,0.0,Morocco,271.95
500783,474,2024-01-24,Toys Item 24,Toys,5,20.31,0.0,UAE,101.55
500784,31,2024-01-08,Sports Item 38,Sports,1,109.63,0.0,Lebanon,109.63
500785,569,2024-12-10,Grocery Item 7,Grocery,1,139.89,0.15,UAE,118.91
500786,350,2024-02-15,Grocery Item 31,Grocery,5,36.69,0.15,Egypt,155.93
500787,28,2024-08-24,Home Item 5,Home,1,66.09,0.0,Egypt,66.09
500788,228,2024-04-01,Fashion Item 7,Fashion,2,43.43,0.05,Egypt,82.52
500789,332,2024-09-23,Fashion Item 10,Fashion,4,83.37,0.0,Egypt,333.48
500790,154,2024-05-28,Electronics Item 12,Electronics,1,106.2,0.0,Egypt,106.2
500791,560,2024-04-21,Sports Item 25,Sports,4,48.65,0.15,Jordan,165.41
500792,375,2024-06-14,Electronics Item 21,Electronics,4,58.58,0.0,Saudi Arabia,234.32
500793,288,2024-11-13,Fashion Item 25,Fashion,2,87.86,0.0,UAE,175.72
500794,146,2024-02-28,Fashion Item 25,Fashion,1,62.96,0.15,Egypt,53.52
500795,330,2024-10-17,Toys Item 14,Toys,4,63.82,0.0,UAE,255.28
500796,177,2024-10-27,Toys Item 35,Toys,1,146.51,0.0,Saudi Arabia,146.51
500797,573,2024-06-09,Toys Item 10,Toys,3,129.47,0.0,Egypt,388.41
500798,575,2024-11-18,Sports Item 31,Sports,2,105.07,0.25,Morocco,157.6
500799,388,2024-02-19,Fashion Item 7,Fashion,5,91.51,0.2,Saudi Arabia,366.04
500800,347,2024-09-26,Electronics Item 23,Electronics,5,114.57,0.0,Egypt,572.85
500801,245,2024-12-22,Grocery Item 11,Grocery,4,113.04,0.0,Morocco,452.16
500802,559,2024-05-09,Fashion Item 35,Fashion,1,61.58,0.05,Saudi Arabia,58.5
500803,237,2024-02-11,Toys Item 23,Toys,2,58.81,0.1,Saudi Arabia,105.86
500804,465,2024-08-09,Fashion Item 7,Fashion,3,39.24,0.25,Morocco,88.29
500805,13,2024-01-01,Home Item 9,Home,4,79.16,0.15,Egypt,269.14
500806,127,2024-12-08,Electronics Item 35,Electronics,1,29.09,0.2,Egypt,23.27
500807,112,2024-05-06,Toys Item 13,Toys,4,64.45,0.05,Egypt,244.91
500808,585,2024-06-14,Home Item 21,Home,1,133.3,0.15,Jordan,113.3
500809,432,2024-08-04,Toys Item 21,Toys,4,26.57,0.25,UAE,79.71
500810,163,2024-04-17,Toys Item 1,Toys,5,61.23,0.05,UAE,290.84
500811,335,2024-06-26,Fashion Item 39,Fashion,3,75.21,0.0,Egypt,225.63
500812,333,2024-09-09,Fashion Item 38,Fashion,3,78.89,0.0,UAE,236.67
500813,482,2024-05-28,Home Item 11,Home,1,118.97,0.15,Jordan,101.12
500814,473,2024-05-18,Grocery Item 10,Grocery,4,111.74,0.05,UAE,424.61
500815,378,2024-06-18,Grocery Item 38,Grocery,3,160.55,0.05,Egypt,457.57
500816,402,2024-02-29,Fashion Item 29,Fashion,2,39.01,0.0,Saudi Arabia,78.02
500817,374,2024-06-04,Toys Item 11,Toys,1,120.51,0.1,Saudi Arabia,108.46
500818,590,2024-09-11,Toys Item 5,Toys,3,71.38,0.0,Egypt,214.14
500819,243,2024-08-05,Toys Item 33,Toys,2,49.12,0.1,Saudi Arabia,88.42
500820,145,2024-04-29,Toys Item 9,Toys,1,138.35,0.2,UAE,110.68
500821,394,2024-08-07,Fashion Item 6,Fashion,2,56.23,0.2,Egypt,89.97
500822,397,2024-04-11,Home Item 2,Home,1,14.82,0.05,Egypt,14.08
500823,279,2024-12-29,Electronics Item 27,Electronics,1,38.02,0.25,Jordan,28.52
500824,261,2024-11-23,Home Item 7,Home,1,105.97,0.1,Egypt,95.37
500825,157,2024-11-07,Fashion Item 18,Fashion,2,199.93,0.0,UAE,399.86
500826,596,2024-12-14,Electronics Item 29,Electronics,1,217.47,0.15,Lebanon,184.85
500827,78,2024-05-29,Grocery Item 8,Grocery,2,238.83,0.25,Egypt,358.24
500828,68,2024-01-25,Home Item 8,Home,1,86.52,0.0,UAE,86.52
500829,488,2024-11-24,Toys Item 9,Toys,5,22.18,0.05,Saudi Arabia,105.36
500830,378,2024-05-04,Electronics Item 24,Electronics,3,82.22,0.0,Jordan,246.66
500831,330,2024-11-20,Sports Item 23,Sports,4,159.06,0.05,UAE,604.43
500832,435,2024-06-10,Toys Item 2,Toys,2,98.36,0.0,UAE,196.72
500833,522,2024-02-14,Sports Item 37,Sports,5,51.84,0.05,Saudi Arabia,246.24
500834,192,2024-06-17,Fashion Item 39,Fashion,3,308.82,0.2,UAE,741.17
500835,35,2024-09-09,Fashion Item 33,Fashion,4,111.91,0.0,Egypt,447.64
500836,358,2024-03-02,Grocery Item 16,Grocery,2,121.59,0.0,Egypt,243.18
500837,26,2024-06-30,Sports Item 19,Sports,3,197.89,0.05,Egypt,563.99
500838,490,2024-06-04,Sports Item 39,Sports,4,217.43,0.0,Morocco,869.72
500839,555,2024-03-19,Grocery Item 5,Grocery,3,161.63,0.1,UAE,436.4
500840,318,2024-01-04,Toys Item 12,Toys,1,118.75,0.0,UAE,118.75
500841,176,2024-02-19,Grocery Item 21,Grocery,5,125.47,0.0,UAE,627.35
500842,142,2024-04-13,Grocery Item 10,Grocery,1,132.44,0.0,Egypt,132.44
500843,336,2024-05-14,Electronics Item 37,Electronics,3,94.26,0.1,Jordan,254.5
500844,48,2024-03-06,Fashion Item 26,Fashion,1,92.03,0.2,Egypt,73.62
500845,451,2024-12-27,Grocery Item 33,Grocery,3,83.24,0.25,Saudi Arabia,187.29
500846,54,2024-04-09,Grocery Item 34,Grocery,3,84.24,0.2,Saudi Arabia,202.18
500847,45,2024-09-10,Grocery Item 2,Grocery,1,40.18,0.0,Saudi Arabia,40.18
500848,514,2024-10-01,Toys Item 6,Toys,3,27.01,0.25,Morocco,60.77
500849,443,2024-01-05,Home Item 15,Home,3,20.71,0.0,Jordan,62.13
500850,270,2024-08-23,Home Item 21,Home,1,101.68,0.25,Jordan,76.26
500851,265,2024-08-20,Sports Item 25,Sports,4,92.31,0.1,Egypt,332.32
500852,121,2024-05-13,Home Item 10,Home,5,51.48,0.15,Egypt,218.79
500853,208,2024-11-17,Sports Item 34,Sports,5,114.04,0.1,UAE,513.18
500854,527,2024-02-20,Grocery Item 14,Grocery,3,71.37,0.25,Egypt,160.58
500855,191,2024-05-18,Home Item 15,Home,3,90.37,0.05,Egypt,257.55
500856,369,2024-04-28,Sports Item 17,Sports,1,77.07,0.1,Egypt,69.36
500857,200,2024-04-11,Toys Item 38,Toys,2,73.23,0.1,Egypt,131.81
500858,222,2024-08-18,Fashion Item 29,Fashion,3,33.33,0.1,Egypt,89.99
500859,175,2024-09-18,Electronics Item 4,Electronics,1,8.75,0.0,Egypt,8.75
500860,528,2024-02-03,Electronics Item 17,Electronics,1,178.02,0.0,Egypt,178.02
500861,421,2024-04-21,Sports Item 1,Sports,2,36.6,0.0,Saudi Arabia,73.2
500862,79,2024-07-23,Sports Item 5,Sports,5,17.06,0.05,Egypt,81.04
500863,50,2024-03-01,Fashion Item 24,Fashion,1,71.93,0.25,Lebanon,53.95
500864,39,2024-07-09,Home Item 29,Home,4,51.26,0.1,UAE,184.54
500865,435,2024-10-18,Sports Item 13,Sports,5,47.01,0.15,Jordan,199.79
500866,192,2024-06-24,Home Item 6,Home,4,50.39,0.05,UAE,191.48
500867,286,2024-12-25,Toys Item 36,Toys,1,48.14,0.0,Egypt,48.14
500868,147,2024-08-06,Toys Item 31,Toys,1,131.57,0.0,UAE,131.57
500869,463,2024-01-25,Toys Item 35,Toys,4,91.96,0.1,Egypt,331.06
500870,429,2024-09-08,Electronics Item 38,Electronics,5,85.89,0.1,Jordan,386.5
500871,474,2024-05-10,Electronics Item 21,Electronics,4,69.08,0.0,UAE,276.32
500872,592,2024-08-22,Home Item 1,Home,1,25.25,0.05,Egypt,23.99
500873,474,2024-08-21,Home Item 22,Home,3,107.31,0.0,Lebanon,321.93
500874,591,2024-07-25,Electronics Item 24,Electronics,5,164.79,0.15,Lebanon,700.36
500875,456,2024-02-15,Sports Item 36,Sports,4,44.21,0.0,Egypt,176.84
500876,126,2024-04-02,Toys Item 28,Toys,5,56.39,0.0,Egypt,281.95
500877,112,2024-08-16,Sports Item 33,Sports,3,45.56,0.0,UAE,136.68
500878,185,2024-11-10,Grocery Item 17,Grocery,4,36.46,0.15,Lebanon,123.96
500879,450,2024-09-16,Toys Item 16,Toys,3,89.87,0.0,Egypt,269.61
500880,158,2024-06-16,Home Item 28,Home,2,72.66,0.0,Morocco,145.32
500881,69,2024-02-29,Home Item 28,Home,1,38.92,0.25,Saudi Arabia,29.19
500882,480,2024-12-16,Home Item 25,Home,2,113.11,0.0,Egypt,226.22
500883,78,2024-01-15,Toys Item 28,Toys,4,56.79,0.0,Saudi Arabia,227.16
500884,545,2024-08-27,Fashion Item 10,Fashion,5,107.97,0.05,Jordan,512.86
500885,355,2024-09-28,Home Item 18,Home,2,43.66,0.25,Saudi Arabia,65.49
500886,213,2024-11-03,Sports Item 1,Sports,4,45.84,0.0,Egypt,183.36
500887,400,2024-11-05,Sports Item 8,Sports,4,12.8,0.0,Saudi Arabia,51.2
500888,466,2024-01-07,Fashion Item 38,Fashion,1,42.18,0.25,Saudi Arabia,31.64
500889,9,2024-05-06,Grocery Item 2,Grocery,3,61.59,0.25,Lebanon,138.58
500890,221,2024-11-07,Home Item 3,Home,2,106.69,0.15,Egypt,181.37
500891,331,2024-11-04,Electronics Item 33,Electronics,1,113.71,0.1,Egypt,102.34
500892,162,2024-09-05,Sports Item 26,Sports,3,92.24,0.05,UAE,262.88
500893,71,2024-12-15,Grocery Item 35,Grocery,2,96.03,0.0,Egypt,192.06
500894,597,2024-03-26,Home Item 18,Home,2,135.04,0.05,Saudi Arabia,256.58
500895,570,2024-08-05,Home Item 8,Home,2,79.27,0.0,Saudi Arabia,158.54
500896,54,2024-04-13,Grocery Item 35,Grocery,2,205.68,0.0,Egypt,411.36
500897,58,2024-12-20,Electronics Item 31,Electronics,5,181.5,0.0,Jordan,907.5
500898,40,2024-12-06,Home Item 26,Home,1,3.0,0.25,Egypt,2.25
500899,218,2024-04-30,Electronics Item 15,Electronics,1,34.46,0.15,UAE,29.29
500900,405,2024-08-31,Electronics Item 14,Electronics,3,93.1,0.2,Egypt,223.44
500901,377,2024-08-13,Grocery Item 9,Grocery,5,36.62,0.0,Egypt,183.1
500902,214,2024-03-29,Sports Item 22,Sports,4,154.45,0.15,Lebanon,525.13
500903,71,2024-08-11,Sports Item 25,Sports,3,163.97,0.05,UAE,467.31
500904,16,2024-05-14,Home Item 14,Home,2,175.34,0.0,Jordan,350.68
500905,518,2024-12-21,Electronics Item 13,Electronics,1,14.48,0.05,UAE,13.76
500906,358,2024-09-28,Toys Item 31,Toys,1,94.27,0.05,Lebanon,89.56
500907,411,2024-05-17,Electronics Item 24,Electronics,5,16.63,0.1,Morocco,74.83
500908,295,2024-02-02,Electronics Item 18,Electronics,3,33.66,0.1,Jordan,90.88
500909,143,2024-07-29,Sports Item 32,Sports,1,103.54,0.2,UAE,82.83
500910,444,2024-06-11,Fashion Item 21,Fashion,1,83.34,0.1,Egypt,75.01
500911,142,2024-11-06,Electronics Item 30,Electronics,4,95.41,0.0,Egypt,381.64
500912,464,2024-09-17,Fashion Item 36,Fashion,1,21.54,0.1,Saudi Arabia,19.39
500913,275,2024-03-13,Home Item 27,Home,1,36.14,0.05,Jordan,34.33
500914,439,2024-11-07,Electronics Item 8,Electronics,3,112.74,0.2,Egypt,270.58
500915,245,2024-11-17,Toys Item 11,Toys,4,32.36,0.0,UAE,129.44
500916,573,2024-01-06,Electronics Item 28,Electronics,3,114.79,0.25,Egypt,258.28
500917,8,2024-06-18,Home Item 19,Home,4,76.52,0.15,UAE,260.17
500918,325,2024-11-18,Home Item 18,Home,1,270.17,0.05,Egypt,256.66
500919,296,2024-05-31,Home Item 35,Home,5,44.22,0.0,Egypt,221.1
500920,289,2024-01-20,Fashion Item 10,Fashion,4,81.83,0.0,UAE,327.32
500921,490,2024-01-14,Toys Item 34,Toys,1,77.22,0.25,Morocco,57.92
500922,285,2024-05-13,Home Item 17,Home,3,141.11,0.05,UAE,402.16
500923,350,2024-12-25,Home Item 24,Home,3,10.86,0.0,Saudi Arabia,32.58
500924,413,2024-03-31,Home Item 12,Home,3,28.4,0.25,Jordan,63.9
500925,479,2024-03-01,Fashion Item 35,Fashion,3,137.7,0.05,UAE,392.44
500926,64,2024-07-31,Home Item 3,Home,5,24.27,0.1,UAE,109.22
500927,512,2024-04-28,Electronics Item 23,Electronics,2,16.36,0.0,Egypt,32.72
500928,179,2024-08-12,Sports Item 11,Sports,3,17.1,0.1,UAE,46.17
500929,2,2024-01-30,Fashion Item 2,Fashion,2,42.17,0.0,UAE,84.34
500930,225,2024-06-05,Electronics Item 2,Electronics,4,95.63,0.1,UAE,344.27
500931,292,2024-04-11,Grocery Item 17,Grocery,3,13.63,0.05,Morocco,38.85
500932,180,2024-10-30,Grocery Item 14,Grocery,2,164.75,0.0,Egypt,329.5
500933,279,2024-03-08,Grocery Item 33,Grocery,5,107.54,0.2,Jordan,430.16
500934,20,2024-04-08,Sports Item 25,Sports,1,37.41,0.0,Egypt,37.41
500935,398,2024-06-16,Sports Item 30,Sports,1,68.34,0.15,Egypt,58.09
500936,340,2024-10-03,Sports Item 31,Sports,1,41.13,0.0,Egypt,41.13
500937,452,2024-02-03,Fashion Item 33,Fashion,5,99.32,0.0,Morocco,496.6
500938,501,2024-11-18,Electronics Item 3,Electronics,2,133.26,0.0,Egypt,266.52
500939,37,2024-03-08,Home Item 36,Home,5,10.43,0.0,Egypt,52.15
500940,487,2024-02-22,Grocery Item 30,Grocery,3,196.99,0.2,Jordan,472.78
500941,124,2024-05-04,Sports Item 16,Sports,4,224.76,0.05,Saudi Arabia,854.09
500942,510,2024-08-12,Toys Item 20,Toys,1,102.2,0.25,UAE,76.65
500943,283,2024-06-20,Home Item 33,Home,5,143.75,0.05,Egypt,682.81
500944,155,2024-10-25,Sports Item 17,Sports,1,137.26,0.2,Saudi Arabia,109.81
500945,109,2024-12-30,Fashion Item 4,Fashion,2,10.5,0.0,Jordan,21.0
500946,286,2024-02-16,Home Item 24,Home,1,60.53,0.0,Morocco,60.53
500947,574,2024-06-22,Toys Item 6,Toys,1,20.77,0.15,Egypt,17.65
